task No.,task_name,start_time,end_time,execution_time,earliest_time,latest_time,resource_load
1391,ods.fr_t_1001_con_sti,708,711,3,4,1437,0.038
1392,ods.fr_t_1001_order_sci_d_detail,259,272,13,0,1438,0.058
1393,ods.fr_t_1001_order_sci_d_detail_smb_his,969,971,2,2,1438,0.042
1394,ods.fr_t_1001_smb_inv,970,973,3,0,1439,0.05
1395,ods.fr_t_1001_smb_sti,1076,1078,2,3,1439,0.056
1396,ods.fr_t_1002_prc_pushout_con_detail,171,189,18,4,1437,0.036
1397,ods.fr_t_1002_prc_pushout_detail,272,284,12,4,1438,0.041
1398,ods.fr_t_smb_inv_adj_idl,839,841,2,1,1437,0.055
1399,ods.fr_t_smb_sti_adj_idl,569,571,2,2,1435,0.057
1400,ods.fr_t_transfer_order_detail,376,381,5,0,1435,0.04
1401,ods.fr_t_transfer_order_detail_con,708,710,2,2,1436,0.039
1402,ods.fr_t_transfer_order_detail_smb,970,972,2,1,1438,0.033
1403,ods.fr_v_codata_order_detail,839,840,1,0,1436,0.059
1404,ods.goanywhere_jy_psd_report,1076,1078,2,4,1439,0.034
1405,ods.idc_cn_pc_tracker_sales_out_addons_hist,569,572,3,0,1436,0.035
1406,ods.idc_cn_svr_tracker_province_lenovo_vertical_fcst,1077,1078,1,0,1438,0.039
1407,ods.idc_cn_svr_tracker_province_lenovo_vertical_hist,709,711,2,3,1436,0.034
1408,ods.idc_cn_svr_tracker_province_segment_lenovo_hist,1077,1078,1,2,1438,0.039
1409,ods.idc_ww_infa_tracker_server_fcst,839,840,1,2,1436,0.03
1410,ods.idc_ww_infa_tracker_server_x86_channel_fcst,840,841,1,2,1436,0.052
1411,ods.idc_ww_infa_tracker_server_x86_segment_fcst,840,842,2,3,1437,0.037
1412,ods.idc_ww_infra_tracker_buyer_cloud_deploy_fcst,569,571,2,1,1435,0.043
1413,ods.idc_ww_infra_tracker_converged_fcst,840,841,1,4,1436,0.057
1414,ods.idc_ww_pcd_tracker_prelim_hist,709,710,1,2,1435,0.037
1415,ods.idc_ww_services_ap_foundation_hist,970,972,2,2,1438,0.039
1416,ods.idc_ww_services_ap_industry_hist,709,710,1,0,1435,0.045
1417,ods.ips_planning_isg_build_plan,474,477,3,3,1435,0.032
1418,ods.itac_ds,475,478,3,1,1435,0.04
1419,ods.itac_failure_info,475,479,4,3,1436,0.039
1420,ods.itac_idu_order_info,710,712,2,2,1436,0.047
1421,ods.itac_idu_recipes_data,569,571,2,0,1435,0.03
1422,ods.itac_idu_workplan_management,710,712,2,1,1436,0.034
1423,ods.itac_idu_workplan_management_mapped_partn,569,571,2,1,1435,0.05
1424,ods.itac_label_management,971,973,2,4,1438,0.031
1425,ods.itac_label_management_mapping,571,573,2,2,1435,0.033
1426,ods.itac_material,971,973,2,1,1438,0.03
1427,ods.itac_material_attributes,710,713,3,1,1437,0.05
1428,ods.itac_material_op_t,1081,1083,2,2,1439,0.053
1429,ods.itac_material_qhold,1081,1083,2,3,1439,0.046
1430,ods.itac_material_trace,376,381,5,3,1435,0.037
1431,ods.itac_merge_part_bd,840,843,3,2,1438,0.044
1432,ods.itac_mosboms_location,972,975,3,0,1439,0.054
1433,ods.itac_mosdata,973,976,3,0,1439,0.052
1434,ods.itac_mossn,841,844,3,1,1438,0.031
1435,ods.itac_mostatus,710,713,3,4,1437,0.032
1436,ods.itac_mounted_units,973,976,3,4,1439,0.043
1437,ods.itac_mty_order_info,571,573,2,3,1435,0.033
1438,ods.itac_mty_recipes_data,711,713,2,1,1436,0.055
1439,ods.itac_mty_workplan_management,841,843,2,0,1437,0.041
1440,ods.itac_re_route,973,974,1,3,1437,0.046
1441,ods.itac_repair,974,976,2,2,1438,0.035
1442,ods.itac_secure_scan,1083,1085,2,1,1439,0.044
1443,ods.itac_sn_qhold,571,573,2,2,1435,0.033
1444,ods.itac_swaplist,843,845,2,4,1437,0.049
1445,ods.itac_te_op_mapping,975,978,3,0,1439,0.04
1446,ods.itac_ullo_order_info,571,573,2,1,1435,0.04
1447,ods.itac_ullo_recipes_data,975,977,2,3,1438,0.053
1448,ods.itac_ullo_workplan_management,1083,1085,2,4,1439,0.046
1449,ods.itac_ullo_workplan_management_mapped_partn,1084,1086,2,2,1439,0.031
1450,ods.itac_uwip,475,478,3,2,1435,0.056
1451,ods.itac_uwip_history,409,413,4,4,1435,0.055
1452,ods.itac_uwip_part_change,976,979,3,3,1439,0.037
1453,ods.itac_uwip_part_replace,712,715,3,0,1437,0.047
1454,ods.itac_uwip_stp_data,843,847,4,2,1439,0.04
1455,ods.itac_uwip_tracking,477,480,3,0,1435,0.049
1456,ods.itac_workplans_worksteps,1085,1087,2,0,1439,0.058
1457,ods.itac_workplansdata,1085,1087,2,2,1439,0.036
1458,ods.itac_worksteps_attributes,571,573,2,1,1435,0.058
1459,ods.jd_jd_sellout_data,844,847,3,0,1438,0.044
1460,ods.kingdee_huishang_customer,844,847,3,3,1438,0.051
1461,ods.kingdee_huishang_product,844,847,3,2,1438,0.043
1462,ods.kingdee_huishang_sales_department,1085,1087,2,1,1439,0.042
1463,ods.kingdee_huishang_transaction,976,979,3,4,1439,0.049
1464,ods.kingdee_huishang_transaction_item,409,413,4,0,1435,0.053
1465,ods.lbp_partnerfunctions,712,717,5,0,1439,0.043
1466,ods.lbp_quotation,222,237,15,4,1438,0.055
1467,ods.lbp_quoteReferences,713,718,5,2,1439,0.044
1468,ods.lbp_quoteactivestatuses,713,716,3,1,1437,0.052
1469,ods.lbp_quoteline,122,145,23,3,1437,0.046
1470,ods.lbp_quoterule,573,576,3,2,1436,0.058
1471,ods.lcmp_contract,845,847,2,1,1437,0.044
1472,ods.lcmp_contract_partner,1086,1088,2,1,1439,0.03
1473,ods.lecoo_ms_salesdata_detail_final_udl,847,848,1,0,1436,0.058
1474,ods.lecoo_prc_bms_ludp_lecoo_ms_inventory_idl,1086,1088,2,4,1439,0.059
1475,ods.lenovoportal_main,713,717,4,4,1438,0.037
1476,ods.lenovoportal_main_belonging,847,851,4,4,1439,0.032
1477,ods.lfsa_address,847,850,3,3,1438,0.042
1478,ods.lfsa_address_row,409,413,4,2,1435,0.03
1479,ods.lfsa_contract_customized_header,714,719,5,1,1439,0.039
1480,ods.lfsa_contract_customized_item,847,851,4,1,1439,0.041
1481,ods.lfsa_contract_header,412,416,4,3,1435,0.052
1482,ods.lfsa_contract_item,344,351,7,1,1436,0.036
1483,ods.lfsa_contract_order_mapping_header,715,718,3,2,1437,0.051
1484,ods.lfsa_contract_order_mapping_item,573,576,3,0,1436,0.03
1485,ods.lfsa_contract_orgman,716,719,3,1,1437,0.03
1486,ods.lfsa_contract_partner_header,573,578,5,4,1438,0.051
1487,ods.lfsa_contract_pricing,573,578,5,4,1438,0.046
1488,ods.lfsa_partner_address,717,719,2,3,1436,0.032
1489,ods.lfsa_partner_address_row,573,575,2,2,1435,0.049
1490,ods.lfsa_partner_general_prc,847,850,3,4,1438,0.035
1491,ods.lfsa_partner_general_row,847,850,3,4,1438,0.041
1492,ods.lfsa_partner_identification_prc,575,577,2,4,1435,0.042
1493,ods.lfsa_partner_identification_row,849,852,3,1,1438,0.041
1494,ods.lfsa_partner_mapping_prc,1087,1089,2,4,1439,0.057
1495,ods.lfsa_partner_mapping_row,976,979,3,4,1439,0.037
1496,ods.lfsa_partner_prod_agree,977,980,3,0,1439,0.05
1497,ods.lgap_ledger_posting,979,982,3,1,1439,0.058
1498,ods.licrm_but000,979,982,3,2,1439,0.031
1499,ods.licrm_but0id,850,853,3,2,1438,0.04
1500,ods.licrm_cmsd_lo_price,717,722,5,3,1439,0.037
1501,ods.licrm_cmsd_lo_prodt,345,351,6,0,1435,0.037
1502,ods.licrm_cmsd_lo_quant,718,723,5,0,1439,0.057
1503,ods.licrm_cmsd_rtcm,166,184,18,4,1436,0.035
1504,ods.licrm_crmm_but_frg0041,850,853,3,1,1438,0.051
1505,ods.licrm_dd03l,718,721,3,4,1437,0.032
1506,ods.licrm_hrp1000,979,982,3,0,1439,0.047
1507,ods.llsc_p_document_flow,1087,1088,1,2,1438,0.048
1508,ods.llsc_p_document_flow_prc,1088,1089,1,1,1438,0.059
1509,ods.lms_a_city,718,720,2,4,1436,0.036
1510,ods.lms_a_country,1088,1090,2,0,1439,0.044
1511,ods.lms_a_county,1088,1090,2,0,1439,0.033
1512,ods.lms_a_customerbelongto,719,721,2,1,1436,0.043
1513,ods.lms_a_economytype,850,852,2,4,1437,0.051
1514,ods.lms_a_findway,575,577,2,1,1435,0.041
1515,ods.lms_a_importantlevel,851,853,2,1,1437,0.04
1516,ods.lms_a_industry1,852,854,2,2,1437,0.035
1517,ods.lms_a_industry2,719,721,2,2,1436,0.054
1518,ods.lms_a_region,576,578,2,3,1435,0.04
1519,ods.lms_a_regionl,1089,1091,2,3,1439,0.054
1520,ods.lms_agent,979,981,2,2,1438,0.031
1521,ods.lms_agentrdcinfo,1090,1092,2,3,1439,0.054
1522,ods.lms_attachmentinfo,576,579,3,3,1436,0.035
1523,ods.lms_basicallowproductgroup,852,854,2,2,1437,0.04
1524,ods.lms_bobasicinfo,980,983,3,1,1439,0.041
1525,ods.lms_bocustomerinfo,577,580,3,2,1436,0.047
1526,ods.lms_bois_productimage,577,579,2,2,1435,0.049
1527,ods.lms_bomtype,578,580,2,4,1435,0.036
1528,ods.lms_bop,721,723,2,4,1436,0.049
1529,ods.lms_boppreparationsteps,853,855,2,3,1437,0.057
1530,ods.lms_boppreparationstepsproduct,853,855,2,0,1437,0.038
1531,ods.lms_bopproductinfo,1090,1092,2,4,1439,0.049
1532,ods.lms_boproductconfigdesc,578,581,3,4,1436,0.042
1533,ods.lms_boproductext,853,855,2,2,1437,0.055
1534,ods.lms_boproductinfo,578,580,2,1,1435,0.056
1535,ods.lms_boprojectagents,1090,1092,2,4,1439,0.043
1536,ods.lms_boprojectapproveinfo,478,481,3,3,1435,0.041
1537,ods.lms_boprojectapproveinfov2,981,984,3,1,1439,0.03
1538,ods.lms_boprojectcategory,982,984,2,3,1438,0.043
1539,ods.lms_boprojectinfo,854,856,2,3,1437,0.049
1540,ods.lms_boprojectquotation,854,856,2,2,1437,0.058
1541,ods.lms_boprojectresultfeedback,982,984,2,2,1438,0.059
1542,ods.lms_boprojectresultfeedbakcproductinfo,982,984,2,0,1438,0.034
1543,ods.lms_boprojectsolution,855,857,2,3,1437,0.045
1544,ods.lms_boprojectstatesinfo,721,724,3,3,1437,0.041
1545,ods.lms_boprojectsummaryinfo,855,858,3,4,1438,0.059
1546,ods.lms_bosolutioninstanceinfo,721,723,2,0,1436,0.033
1547,ods.lms_bosolutionproductref,722,724,2,3,1436,0.043
1548,ods.lms_bospecialbomproductapply,579,581,2,0,1435,0.058
1549,ods.lms_bospecialbomproductinfo,855,857,2,1,1437,0.043
1550,ods.lms_botrackmemoinfo,856,858,2,0,1437,0.048
1551,ods.lms_botrademanagerinfo,580,582,2,2,1435,0.038
1552,ods.lms_cbinfo,478,481,3,0,1435,0.059
1553,ods.lms_cbinfosales,983,986,3,0,1439,0.05
1554,ods.lms_ccinfo,722,725,3,3,1437,0.037
1555,ods.lms_ccinfoarea,856,858,2,0,1437,0.058
1556,ods.lms_ccinfocategory,580,582,2,0,1435,0.048
1557,ods.lms_ccinfocover,1091,1093,2,3,1439,0.05
1558,ods.lms_ccinfomarket,580,582,2,2,1435,0.04
1559,ods.lms_ccinfoquality,581,583,2,1,1435,0.05
1560,ods.lms_ccinfoscorecard,723,725,2,3,1436,0.039
1561,ods.lms_cdbregion,984,986,2,1,1438,0.036
1562,ods.lms_cdinfo,857,859,2,0,1437,0.046
1563,ods.lms_cdinfofiledmapping,1092,1094,2,2,1439,0.056
1564,ods.lms_cdinforel,1092,1094,2,0,1439,0.03
1565,ods.lms_city,1092,1094,2,3,1439,0.058
1566,ods.lms_clientorder,723,725,2,0,1436,0.04
1567,ods.lms_clientorderitems,1093,1095,2,0,1439,0.035
1568,ods.lms_configurablebom,723,725,2,0,1436,0.057
1569,ods.lms_contract,724,727,3,2,1437,0.037
1570,ods.lms_contractapplicationapproval,724,726,2,0,1436,0.049
1571,ods.lms_contractproduct,858,861,3,0,1438,0.058
1572,ods.lms_contractsale,581,583,2,2,1435,0.038
1573,ods.lms_contractsummaryinfo,582,584,2,1,1435,0.055
1574,ods.lms_customerattributes,582,584,2,0,1435,0.04
1575,ods.lms_customerbasic,725,729,4,2,1438,0.046
1576,ods.lms_customerprofile,582,584,2,0,1435,0.059
1577,ods.lms_customerrad,984,986,2,3,1438,0.03
1578,ods.lms_cv_customervisitdetail,583,586,3,0,1436,0.039
1579,ods.lms_cv_customervisitor,858,860,2,2,1437,0.059
1580,ods.lms_dcg_jv_material,984,986,2,3,1438,0.052
1581,ods.lms_dcg_segment_product,984,987,3,4,1439,0.038
1582,ods.lms_dic_isindustry,986,988,2,4,1438,0.044
1583,ods.lms_dic_lmsmainframe,725,727,2,3,1436,0.045
1584,ods.lms_dimensionproperty,1094,1096,2,4,1439,0.048
1585,ods.lms_directorder,986,988,2,1,1438,0.03
1586,ods.lms_directorderitems,1094,1096,2,0,1439,0.038
1587,ods.lms_directordershiptoparty,1094,1096,2,4,1439,0.032
1588,ods.lms_directordersoldtoparty,1095,1097,2,0,1439,0.033
1589,ods.lms_duplicatesonumbers,986,988,2,2,1438,0.043
1590,ods.lms_edi_order,858,861,3,4,1438,0.035
1591,ods.lms_edi_orderitem,725,728,3,4,1437,0.03
1592,ods.lms_edi_orderpackage,725,727,2,1,1436,0.058
1593,ods.lms_edi_ordersendinvoiceinfo,1095,1097,2,1,1439,0.051
1594,ods.lms_edi_ordershiptoparty,986,988,2,0,1438,0.052
1595,ods.lms_edi_ordersubitem,726,729,3,2,1437,0.042
1596,ods.lms_eloishistory,727,730,3,3,1437,0.037
1597,ods.lms_employee,727,730,3,4,1437,0.054
1598,ods.lms_industryext,858,860,2,4,1437,0.039
1599,ods.lms_lenovoday,583,585,2,4,1435,0.051
1600,ods.lms_lms_a_ordergz,584,586,2,2,1435,0.047
1601,ods.lms_lms_bw_zloisbc,727,730,3,1,1437,0.048
1602,ods.lms_order,584,586,2,4,1435,0.047
1603,ods.lms_orderapply,584,587,3,0,1436,0.057
1604,ods.lms_orderapplyapproval,729,731,2,1,1436,0.049
1605,ods.lms_ordercause,859,861,2,0,1437,0.055
1606,ods.lms_orderitems,729,732,3,2,1437,0.057
1607,ods.lms_orderpackage,860,863,3,1,1438,0.044
1608,ods.lms_orderpackageitems,860,862,2,4,1437,0.05
1609,ods.lms_ordershiptoparty,479,482,3,3,1435,0.044
1610,ods.lms_ordersoldtoparty,730,734,4,4,1438,0.039
1611,ods.lms_preparationrecord,585,587,2,2,1435,0.052
1612,ods.lms_preparationrecordpart,1096,1098,2,2,1439,0.05
1613,ods.lms_preparationrecordproduct,987,989,2,0,1438,0.043
1614,ods.lms_priceapprovecode,730,732,2,1,1436,0.058
1615,ods.lms_productdescription,988,990,2,0,1438,0.052
1616,ods.lms_productextendvalue,479,482,3,2,1435,0.04
1617,ods.lms_productgroupext,1097,1099,2,3,1439,0.039
1618,ods.lms_producthierarchy,586,588,2,2,1435,0.036
1619,ods.lms_projectextendvalue,480,483,3,1,1435,0.052
1620,ods.lms_province,988,990,2,2,1438,0.038
1621,ods.lms_purchasecause,730,732,2,4,1436,0.053
1622,ods.lms_remarktable,586,588,2,1,1435,0.058
1623,ods.lms_salefunnel,988,990,2,4,1438,0.037
1624,ods.lms_siinfo,586,588,2,0,1435,0.052
1625,ods.lms_standardbom,731,734,3,0,1437,0.052
1626,ods.lms_t_dic_cloudtype,587,589,2,3,1435,0.045
1627,ods.lms_t_dic_cloudtypet9,587,589,2,3,1435,0.054
1628,ods.lms_t_item_procurementcycle,588,590,2,1,1435,0.059
1629,ods.lms_ucbasicinfo,988,990,2,3,1438,0.045
1630,ods.lms_uccustomerinfo,990,992,2,1,1438,0.058
1631,ods.lms_ucprincipleep,990,993,3,3,1439,0.055
1632,ods.lms_ucproductextendvalue,732,735,3,0,1437,0.047
1633,ods.lms_ucproductinfo,412,416,4,3,1435,0.044
1634,ods.lms_ucprojectextendvalue,1099,1101,2,0,1439,0.054
1635,ods.lms_updatecdbid,732,734,2,0,1436,0.044
1636,ods.lms_vapandboinfo,1099,1101,2,1,1439,0.05
1637,ods.lms_x86_agentlevelratepoint,732,734,2,4,1436,0.038
1638,ods.lms_x86_boapproveinfo,990,992,2,0,1438,0.043
1639,ods.lms_x86_boprojectinfoextend,990,993,3,3,1439,0.045
1640,ods.lms_x86_bospecialinfo,588,590,2,2,1435,0.037
1641,ods.lms_x86_cbgroupdefine,732,734,2,4,1436,0.032
1642,ods.lms_x86_clientorderitems,734,736,2,2,1436,0.05
1643,ods.lms_x86_configurablebom,734,736,2,0,1436,0.04
1644,ods.lms_x86_orderedproject,861,863,2,2,1437,0.035
1645,ods.lms_x86_orderitems,588,590,2,3,1435,0.036
1646,ods.lms_x86_otherratepointinfo,861,863,2,1,1437,0.044
1647,ods.lms_x86_subboproductinfo,992,995,3,4,1439,0.043
1648,ods.lms_x86_t2spagentinfo,1101,1103,2,1,1439,0.059
1649,ods.lms_xt_lead_approval_info,993,995,2,0,1438,0.047
1650,ods.lms_xt_lead_bid_mapping,1101,1103,2,2,1439,0.044
1651,ods.lms_xt_lead_enum_mapping,589,591,2,2,1435,0.057
1652,ods.lms_xt_lead_info,993,995,2,1,1438,0.033
1653,ods.lpc_product_flag,993,994,1,1,1437,0.059
1654,ods.lpc_shikiri_code,734,736,2,4,1436,0.031
1655,ods.lph_account_additional,481,484,3,0,1435,0.046
1656,ods.lscrm_but000,481,485,4,0,1436,0.044
1657,ods.lscrm_com_ta_manufac,482,486,4,4,1436,0.053
1658,ods.lscrm_comm_il_iobwty,222,234,12,4,1435,0.033
1659,ods.lscrm_comm_product,589,594,5,3,1438,0.057
1660,ods.lscrm_comm_prshtext,482,485,3,0,1435,0.049
1661,ods.lscrm_crm_jest,377,382,5,2,1435,0.037
1662,ods.lscrm_crm_jsto,483,486,3,0,1435,0.035
1663,ods.lscrm_crmd_activity_h,590,594,4,2,1437,0.038
1664,ods.lscrm_crmd_brelvonae,734,738,4,4,1438,0.049
1665,ods.lscrm_crmd_cumulat_h,734,739,5,4,1439,0.048
1666,ods.lscrm_crmd_customer_h,861,863,2,1,1437,0.037
1667,ods.lscrm_crmd_customer_i,590,593,3,3,1436,0.05
1668,ods.lscrm_crmd_link,590,593,3,4,1436,0.042
1669,ods.lscrm_crmd_order_index,260,272,12,3,1437,0.031
1670,ods.lscrm_crmd_orderadm_h,377,382,5,0,1435,0.041
1671,ods.lscrm_crmd_orderadm_i,735,739,4,2,1438,0.05
1672,ods.lscrm_crmd_orgman,484,487,3,0,1435,0.054
1673,ods.lscrm_crmd_partner,591,593,2,4,1435,0.039
1674,ods.lscrm_crmd_pricing,1103,1105,2,4,1439,0.041
1675,ods.lscrm_crmd_pricing_i,994,996,2,4,1438,0.033
1676,ods.lscrm_crmd_product_i,413,417,4,2,1435,0.051
1677,ods.lscrm_crmd_service_h,736,739,3,4,1437,0.057
1678,ods.lscrm_crmd_srv_req_h,995,997,2,1,1438,0.057
1679,ods.lscrm_crmm_prwty_srv,736,738,2,1,1436,0.045
1680,ods.lscrm_dd03l,995,997,2,4,1438,0.045
1681,ods.lscrm_scapptseg,995,998,3,3,1439,0.039
1682,ods.lscrm_zcom_ta_sales,591,596,5,2,1438,0.03
1683,ods.lscrm_zibp_sdf_svce,593,595,2,1,1435,0.051
1684,ods.lscrm_zibp_srv_set,861,862,1,2,1436,0.043
1685,ods.lscrm_zorderh_iris,738,741,3,1,1437,0.037
1686,ods.lsp_contract,1103,1105,2,0,1439,0.039
1687,ods.lsp_contractitems,995,998,3,1,1439,0.036
1688,ods.lsump_backlog_ca_prc,738,739,1,0,1435,0.047
1689,ods.ludp_ar_fi_business_scenarios_mapping_ods,739,741,2,1,1436,0.033
1690,ods.ludp_ar_fi_mbg_ts_customer_mapping_ods,739,740,1,2,1435,0.043
1691,ods.ludp_ar_fi_payers_basic_data_na_mapping_ods,739,741,2,0,1436,0.042
1692,ods.ludp_ar_fi_pdarate_mapping_new_ods,739,740,1,3,1435,0.031
1693,ods.ludp_ar_fi_s3_snapshot_dws,348,355,7,4,1436,0.052
1694,ods.ludp_bw_fi_zocbps04l_cdl_deduplication,413,420,7,1,1438,0.058
1695,ods.ludp_bw_sc_zoisoa90l_cdl,996,999,3,4,1439,0.033
1696,ods.ludp_cdl_product_bom_cto,739,743,4,3,1438,0.048
1697,ods.ludp_cdl_product_bom_mtm,272,281,9,0,1435,0.048
1698,ods.ludp_compcode_update_logic_mapping_ods,862,864,2,3,1437,0.033
1699,ods.ludp_daas_quote_contract_to_order_mapping_tb,1103,1105,2,1,1439,0.037
1700,ods.ludp_db_optimus_account_mapping,740,741,1,1,1435,0.048
1701,ods.ludp_dim_ms_globalaccountlist_tb,862,864,2,4,1437,0.034
1702,ods.ludp_emea_region_mapping_ods,740,742,2,4,1436,0.03
1703,ods.ludp_finance_dcg_bu_product_mapping_qa,1103,1105,2,2,1439,0.053
1704,ods.ludp_finance_dcg_series_product_mapping_qa,866,868,2,4,1437,0.04
1705,ods.ludp_finance_pcsd_playbook_fctot_case_mapping,866,868,2,4,1437,0.031
1706,ods.ludp_finance_pcsd_product_high_growth_ttl,996,998,2,3,1438,0.048
1707,ods.ludp_finance_pcsd_product_mapping,1105,1107,2,1,1439,0.046
1708,ods.ludp_finance_pcsd_product_mapping_ttl,741,743,2,3,1436,0.034
1709,ods.ludp_fr_ms_ccb_rel_d_orderinfo_udl,294,302,8,0,1435,0.041
1710,ods.ludp_fr_ms_prc_d_orderinfo_fyyear_udl,413,420,7,4,1438,0.049
1711,ods.ludp_ibase_service_warranty_cdl,593,595,2,0,1435,0.042
1712,ods.ludp_ibase_service_warranty_desc_cdl,1105,1107,2,4,1439,0.048
1713,ods.ludp_idl_r01_configure_act_new,1208,1209,1,4,1439,0.058
1714,ods.ludp_idl_service_bu_act,1105,1106,1,1,1438,0.05
1715,ods.ludp_idl_zitr_so_split_act,868,870,2,3,1437,0.05
1716,ods.ludp_mbg3s_backlog_tocdop_cdl,1208,1209,1,1,1439,0.054
1717,ods.ludp_mbg3s_prc_activation_magellan_cdl,870,873,3,2,1438,0.041
1718,ods.ludp_mbg3s_si_tocdop_cdl,594,596,2,3,1435,0.055
1719,ods.ludp_mbg3s_so_tocdop_cdl,872,874,2,3,1437,0.05
1720,ods.ludp_msft_benchmark_report,741,744,3,2,1437,0.036
1721,ods.ludp_msft_operation_history,741,746,5,0,1439,0.056
1722,ods.ludp_msft_repairresult_history,485,488,3,3,1435,0.046
1723,ods.ludp_msft_return_fa_history,594,596,2,3,1435,0.047
1724,ods.ludp_msft_snh_history,274,286,12,0,1438,0.047
1725,ods.ludp_mt_cc_posting_date,741,743,2,4,1436,0.033
1726,ods.ludp_mt_fiscal_period,997,999,2,1,1438,0.047
1727,ods.ludp_optimus_account_mapping,873,875,2,3,1437,0.057
1728,ods.ludp_optimus_cseg_mapping,594,596,2,1,1435,0.038
1729,ods.ludp_optimus_geo_mapping,998,1000,2,4,1438,0.042
1730,ods.ludp_optimus_product_mapping,595,597,2,1,1435,0.046
1731,ods.ludp_pcl_manual_hard_bundle_reclass_unposted,874,877,3,1,1438,0.03
1732,ods.ludp_pcl_sbb_service_reclass_unposted,742,745,3,4,1437,0.049
1733,ods.ludp_prc_inv_fday_cdl,1105,1107,2,4,1439,0.044
1734,ods.ludp_prc_ttlinv_fday_cdl,1106,1108,2,4,1439,0.053
1735,ods.ludp_rcl_factory_service_reclass_so,595,598,3,0,1436,0.041
1736,ods.ludp_rdm_master_result,743,745,2,2,1436,0.048
1737,ods.ludp_v_lifecycle_producthier_series_mapping,874,876,2,0,1437,0.05
1738,ods.ludp_ww_fi_pcsd_playbook_bpc,485,488,3,3,1435,0.056
1739,ods.ludp_ww_fi_pcsd_playbook_dm_geo,596,598,2,4,1435,0.041
1740,ods.ludp_ww_fi_pcsd_playbook_optimus,486,493,7,1,1439,0.058
1741,ods.ludp_ww_fi_ssg_product_mapping,998,1000,2,4,1438,0.04
1742,ods.ludp_ww_fi_w1_channel_ods,874,876,2,0,1437,0.045
1743,ods.ludp_ww_fi_w1_geo_ods,597,599,2,4,1435,0.036
1744,ods.ludp_ww_fi_w1_layer_ods,874,875,1,4,1436,0.03
1745,ods.ludp_ww_fi_w1_pcsd_series,1108,1110,2,1,1439,0.035
1746,ods.ludp_ww_fi_w1_product_ods,1109,1111,2,3,1439,0.036
1747,ods.ludp_ww_fi_w1_segment_ods,1109,1111,2,0,1439,0.057
1748,ods.ludp_ww_fi_w1_zobpcm002_account_ods,998,1000,2,0,1438,0.031
1749,ods.ludp_ww_fi_w1_zobpcm005_channel_mapping_ods,1111,1113,2,0,1439,0.035
1750,ods.ludp_ww_fi_w1_zobpcm006_segment_mapping_ods,875,877,2,3,1437,0.05
1751,ods.ludp_ww_fi_w1_zobpcm007_geo_mapping_ods,999,1000,1,2,1437,0.033
1752,ods.ludp_ww_fi_w1_zobpcm008_layer_mapping_ods,743,744,1,0,1435,0.03
1753,ods.ludp_ww_fi_w1_zocbps04l_deduplication_dws,168,185,17,1,1435,0.036
1754,ods.ludp_wwdetail_result_prc,416,420,4,4,1435,0.055
1755,ods.ludpdimproduct,1000,1002,2,3,1438,0.034
1756,ods.m1001_prc_smb_customer_tiger,876,878,2,4,1437,0.05
1757,ods.m1004_prc_smb_customer_mapping_tiger,1112,1114,2,0,1439,0.056
1758,ods.m_product_info_tiger_con,876,879,3,1,1438,0.059
1759,ods.m_product_info_tiger_con_ip,1112,1114,2,4,1439,0.047
1760,ods.m_product_info_tiger_smb,877,880,3,3,1438,0.05
1761,ods.mcmt_dm_bw_optimus_bgoh,877,880,3,3,1438,0.048
1762,ods.mcmt_dm_bw_otipmus_ebr_cost_credit,1000,1002,2,1,1438,0.034
1763,ods.mcmt_dm_bw_otipmus_ebr_cost_credit_prc,1002,1004,2,1,1438,0.056
1764,ods.mcmt_dm_fee_calculation_feeding,1002,1004,2,3,1438,0.059
1765,ods.mcmt_ex_sy_cost_credit_row,1113,1115,2,2,1439,0.043
1766,ods.odh_billing_ca_prc,1004,1005,1,1,1437,0.052
1767,ods.ohmdm_pmdm_cto_csr,1004,1007,3,3,1439,0.036
1768,ods.ohmdm_pmdm_cv_spec,878,880,2,1,1437,0.039
1769,ods.ohmdm_pmdm_key_component_attributes,598,600,2,4,1435,0.041
1770,ods.ohmdm_pmdm_l1_shipment,1004,1006,2,4,1438,0.04
1771,ods.ohmdm_pmdm_l2_shipment,598,600,2,1,1435,0.042
1772,ods.ohmdm_pmdm_mtm_cv,743,747,4,4,1438,0.032
1773,ods.ohmdm_pmdm_mtm_sbb,350,356,6,4,1435,0.047
1774,ods.ohmdm_pmdm_ohc_service_default,878,880,2,3,1437,0.039
1775,ods.ohmdm_pmdm_ohc_service_report,879,881,2,4,1437,0.058
1776,ods.ohmdm_pmdm_part,598,600,2,2,1435,0.046
1777,ods.ohmdm_pmdm_part_service,598,602,4,1,1437,0.036
1778,ods.ohmdm_pmdm_pcsd_mtm_attr,744,748,4,4,1438,0.055
1779,ods.ohmdm_pmdm_product_key_component_linkage,745,746,1,1,1435,0.058
1780,ods.ohmdm_pmdm_product_offering,879,881,2,4,1437,0.032
1781,ods.ohmdm_pmdm_project_keydates,880,882,2,0,1437,0.045
1782,ods.ohmdm_pmdm_sbb_spec,745,747,2,0,1436,0.045
1783,ods.ohmdm_pmdm_st_mt_mapping,746,748,2,3,1436,0.041
1784,ods.ohmdm_pmdm_tam_forecast,599,601,2,4,1435,0.044
1785,ods.pms_magellan_billingestimate,880,882,2,0,1437,0.042
